folder,filename,filepath,heuristic1,heuristic2,board_size,games_in_tournament,tournament_number,game_number,winner,end_condition,rounds,duration_seconds,P1/MAX-max nodes,P1/MAX-max cutoffs,P1/MAX-max avgCutIdx,P1/MAX-max firstChildCut,P1/MAX-min nodes,P1/MAX-min cutoffs,P1/MAX-min avgCutIdx,P1/MAX-min firstChildCut,P2/MIN-max nodes,P2/MIN-max cutoffs,P2/MIN-max avgCutIdx,P2/MIN-max firstChildCut,P2/MIN-min nodes,P2/MIN-min cutoffs,P2/MIN-min avgCutIdx,P2/MIN-min firstChildCut,[Visited]lookups,[Visited]hits,[Visited]inserts,[Visited]hit_rate
E,Ed-Fd_s_7_100-1.txt,/Users/adelinopereira/Documents/LEI/3_ano/2_semestre/PEI_21184/Rastros_ult/cpp/build/tourn_test/d7_100J/E/Ed-Fd_s_7_100-1.txt,Ed,Fd,7,100,1,72,1,objective,29,1.1524,10749,7397,0.516561,70.2312,3887,2065,0.604358,66.1985,5954,3144,0.525127,67.4618,15264,10511,0.624869,68.6995,94485,4998,89675,5.28973
E,Ed-Fd_s_7_100-1.txt,/Users/adelinopereira/Documents/LEI/3_ano/2_semestre/PEI_21184/Rastros_ult/cpp/build/tourn_test/d7_100J/E/Ed-Fd_s_7_100-1.txt,Ed,Fd,7,100,1,73,1,objective,35,1.09666,13002,8862,0.482622,73.313,5115,2816,0.357244,77.9474,4878,2570,0.547082,68.1323,12990,9243,0.443903,76.1549,90880,4415,86643,4.85805
E,Ed-Fd_s_7_100-1.txt,/Users/adelinopereira/Documents/LEI/3_ano/2_semestre/PEI_21184/Rastros_ult/cpp/build/tourn_test/d7_100J/E/Ed-Fd_s_7_100-1.txt,Ed,Fd,7,100,1,74,1,objective,37,0.882394,10647,7266,0.418662,75.929,4306,2223,0.37247,75.9334,4228,2227,0.538841,68.2533,10600,7355,0.413188,76.0979,72905,3541,69494,4.85701
E,Ed-Fd_s_7_100-1.txt,/Users/adelinopereira/Documents/LEI/3_ano/2_semestre/PEI_21184/Rastros_ult/cpp/build/tourn_test/d7_100J/E/Ed-Fd_s_7_100-1.txt,Ed,Fd,7,100,1,75,1,objective,35,1.27109,11156,7847,0.557538,66.9555,3859,1960,0.672449,62.8061,6986,3717,0.576271,63.6804,17962,12475,0.623407,67.984,105300,5779,99733,5.48813
E,Ed-Fd_s_7_100-1.txt,/Users/adelinopereira/Documents/LEI/3_ano/2_semestre/PEI_21184/Rastros_ult/cpp/build/tourn_test/d7_100J/E/Ed-Fd_s_7_100-1.txt,Ed,Fd,7,100,1,76,1,objective,29,1.12589,10749,7421,0.500202,70.9204,3857,2035,0.621622,65.1106,5900,3124,0.510563,68.3739,15139,10489,0.630947,68.4241,93620,4975,88854,5.31404
E,Ed-Fd_s_7_100-1.txt,/Users/adelinopereira/Documents/LEI/3_ano/2_semestre/PEI_21184/Rastros_ult/cpp/build/tourn_test/d7_100J/E/Ed-Fd_s_7_100-1.txt,Ed,Fd,7,100,1,77,1,objective,37,0.88629,10788,7384,0.415628,75.8938,4363,2235,0.378076,75.7942,4181,2182,0.529331,68.2401,10541,7364,0.394758,77.1592,72917,3538,69513,4.85209
E,Ed-Fd_s_7_100-1.txt,/Users/adelinopereira/Documents/LEI/3_ano/2_semestre/PEI_21184/Rastros_ult/cpp/build/tourn_test/d7_100J/E/Ed-Fd_s_7_100-1.txt,Ed,Fd,7,100,1,78,1,objective,19,0.720226,8651,5909,0.457946,74.2765,3413,1832,0.387555,75.2183,2878,1490,0.528188,68.7248,7865,5784,0.392462,78.3195,57190,2661,54636,4.65291
E,Ed-Fd_s_7_100-1.txt,/Users/adelinopereira/Documents/LEI/3_ano/2_semestre/PEI_21184/Rastros_ult/cpp/build/tourn_test/d7_100J/E/Ed-Fd_s_7_100-1.txt,Ed,Fd,7,100,1,79,1,objective,37,0.884141,10623,7238,0.422216,75.753,4326,2230,0.366368,76.6368,4270,2233,0.545902,66.8607,10786,7511,0.398083,77.2467,73480,3577,70030,4.86799
E,Ed-Fd_s_7_100-1.txt,/Users/adelinopereira/Documents/LEI/3_ano/2_semestre/PEI_21184/Rastros_ult/cpp/build/tourn_test/d7_100J/E/Ed-Fd_s_7_100-1.txt,Ed,Fd,7,100,1,80,1,objective,29,1.14009,10745,7450,0.535705,69.3557,3858,2014,0.620655,64.995,5992,3177,0.517469,68.1146,15353,10599,0.622417,69.0631,94608,5077,89759,5.36635
E,Ed-Fd_s_7_100-1.txt,/Users/adelinopereira/Documents/LEI/3_ano/2_semestre/PEI_21184/Rastros_ult/cpp/build/tourn_test/d7_100J/E/Ed-Fd_s_7_100-1.txt,Ed,Fd,7,100,1,81,1,no_moves,23,0.735601,8395,5823,0.470204,72.3854,3186,1696,0.477005,71.1675,3267,1567,0.60434,64.6458,9099,6748,0.455691,75.9781,58941,2986,56071,5.06608
