folder,filename,filepath,heuristic1,heuristic2,board_size,games_in_tournament,tournament_number,game_number,winner,end_condition,rounds,duration_seconds,P1/MAX-max nodes,P1/MAX-max cutoffs,P1/MAX-max avgCutIdx,P1/MAX-max firstChildCut,P1/MAX-min nodes,P1/MAX-min cutoffs,P1/MAX-min avgCutIdx,P1/MAX-min firstChildCut,P2/MIN-max nodes,P2/MIN-max cutoffs,P2/MIN-max avgCutIdx,P2/MIN-max firstChildCut,P2/MIN-min nodes,P2/MIN-min cutoffs,P2/MIN-min avgCutIdx,P2/MIN-min firstChildCut,[Visited]lookups,[Visited]hits,[Visited]inserts,[Visited]hit_rate
C,Cd-Id_s_7_100-1.txt,/Users/adelinopereira/Documents/LEI/3_ano/2_semestre/PEI_21184/Rastros_ult/cpp/build/tourn_test/d7_100J/C/Cd-Id_s_7_100-1.txt,Cd,Id,7,100,1,47,1,objective,25,0.655627,5308,3989,0.058912,96.4151,2209,952,0.289916,82.563,4514,2358,0.557252,60.7294,10692,7122,0.401011,77.5063,51505,2480,49100,4.81507
C,Cd-Id_s_7_100-1.txt,/Users/adelinopereira/Documents/LEI/3_ano/2_semestre/PEI_21184/Rastros_ult/cpp/build/tourn_test/d7_100J/C/Cd-Id_s_7_100-1.txt,Cd,Id,7,100,1,48,2,objective,32,0.875196,5995,3935,0.0434562,97.0267,3016,1767,0.145444,90.6621,4519,2277,0.646025,57.7953,12916,9416,0.403144,77.7506,62550,2643,60009,4.22542
C,Cd-Id_s_7_100-1.txt,/Users/adelinopereira/Documents/LEI/3_ano/2_semestre/PEI_21184/Rastros_ult/cpp/build/tourn_test/d7_100J/C/Cd-Id_s_7_100-1.txt,Cd,Id,7,100,1,49,2,no_moves,30,0.678891,5335,3661,0.0625512,96.4217,2645,1343,0.174237,88.7565,4308,2051,0.638225,58.3618,11499,8227,0.36757,78.7043,53189,2735,50548,5.14204
C,Cd-Id_s_7_100-1.txt,/Users/adelinopereira/Documents/LEI/3_ano/2_semestre/PEI_21184/Rastros_ult/cpp/build/tourn_test/d7_100J/C/Cd-Id_s_7_100-1.txt,Cd,Id,7,100,1,50,1,objective,23,0.629263,5333,3646,0.0551289,96.4893,2506,1360,0.132353,90.6618,3538,1810,0.672928,53.4807,9857,6965,0.363963,79.5549,49986,2170,47915,4.34122
C,Cd-Id_s_7_100-1.txt,/Users/adelinopereira/Documents/LEI/3_ano/2_semestre/PEI_21184/Rastros_ult/cpp/build/tourn_test/d7_100J/C/Cd-Id_s_7_100-1.txt,Cd,Id,7,100,1,51,2,objective,32,0.819666,6152,4072,0.0407662,97.3477,3043,1777,0.157006,90.1519,4480,2269,0.631996,58.528,12688,9186,0.402243,77.6072,62458,2605,59952,4.1708
C,Cd-Id_s_7_100-1.txt,/Users/adelinopereira/Documents/LEI/3_ano/2_semestre/PEI_21184/Rastros_ult/cpp/build/tourn_test/d7_100J/C/Cd-Id_s_7_100-1.txt,Cd,Id,7,100,1,52,1,no_moves,21,0.547459,3661,2616,0.0481651,96.6361,1644,817,0.152999,90.3305,3203,1609,0.676196,54.3195,8874,6330,0.35703,80.1738,40511,1650,38914,4.07297
C,Cd-Id_s_7_100-1.txt,/Users/adelinopereira/Documents/LEI/3_ano/2_semestre/PEI_21184/Rastros_ult/cpp/build/tourn_test/d7_100J/C/Cd-Id_s_7_100-1.txt,Cd,Id,7,100,1,53,2,objective,32,0.826073,5931,3905,0.0353393,97.644,2962,1727,0.151129,89.9247,4617,2374,0.63353,58.1297,13063,9490,0.405585,77.2708,63104,2591,60612,4.10592
C,Cd-Id_s_7_100-1.txt,/Users/adelinopereira/Documents/LEI/3_ano/2_semestre/PEI_21184/Rastros_ult/cpp/build/tourn_test/d7_100J/C/Cd-Id_s_7_100-1.txt,Cd,Id,7,100,1,54,2,objective,32,0.806881,5941,3926,0.0399898,97.3255,2976,1733,0.150606,90.1327,4524,2285,0.626258,58.337,12860,9394,0.408984,77.4218,62283,2577,59798,4.13757
C,Cd-Id_s_7_100-1.txt,/Users/adelinopereira/Documents/LEI/3_ano/2_semestre/PEI_21184/Rastros_ult/cpp/build/tourn_test/d7_100J/C/Cd-Id_s_7_100-1.txt,Cd,Id,7,100,1,55,2,objective,32,0.789335,5874,3872,0.0387397,97.5207,2934,1706,0.145369,90.5041,4569,2340,0.649145,57.3504,12947,9432,0.393978,78.0746,62155,2569,59676,4.13322
C,Cd-Id_s_7_100-1.txt,/Users/adelinopereira/Documents/LEI/3_ano/2_semestre/PEI_21184/Rastros_ult/cpp/build/tourn_test/d7_100J/C/Cd-Id_s_7_100-1.txt,Cd,Id,7,100,1,56,1,objective,21,0.608866,5261,3588,0.0593645,96.2932,2475,1354,0.126292,91.0635,3379,1726,0.653534,54.0556,9325,6589,0.369555,79.4658,47922,2051,45959,4.27987
C,Cd-Id_s_7_100-1.txt,/Users/adelinopereira/Documents/LEI/3_ano/2_semestre/PEI_21184/Rastros_ult/cpp/build/tourn_test/d7_100J/C/Cd-Id_s_7_100-1.txt,Cd,Id,7,100,1,57,2,objective,32,0.800035,6002,3925,0.0387261,97.4013,3020,1777,0.161508,89.3078,4628,2394,0.629908,58.3124,12975,9361,0.398569,77.7481,63286,2651,60741,4.18892
C,Cd-Id_s_7_100-1.txt,/Users/adelinopereira/Documents/LEI/3_ano/2_semestre/PEI_21184/Rastros_ult/cpp/build/tourn_test/d7_100J/C/Cd-Id_s_7_100-1.txt,Cd,Id,7,100,1,58,2,objective,32,0.809964,5916,3943,0.0420999,97.3371,2918,1670,0.15988,89.8204,4567,2331,0.621193,58.6444,12876,9398,0.401788,77.7931,61977,2541,59532,4.09991
C,Cd-Id_s_7_100-1.txt,/Users/adelinopereira/Documents/LEI/3_ano/2_semestre/PEI_21184/Rastros_ult/cpp/build/tourn_test/d7_100J/C/Cd-Id_s_7_100-1.txt,Cd,Id,7,100,1,59,1,objective,25,0.656891,5322,4005,0.0621723,96.3546,2207,951,0.278654,81.9138,4336,2199,0.557071,59.5725,10491,7137,0.385176,78.2402,50269,2355,47986,4.6848
C,Cd-Id_s_7_100-1.txt,/Users/adelinopereira/Documents/LEI/3_ano/2_semestre/PEI_21184/Rastros_ult/cpp/build/tourn_test/d7_100J/C/Cd-Id_s_7_100-1.txt,Cd,Id,7,100,1,60,2,objective,32,0.793676,5976,3975,0.0379874,97.3585,2966,1716,0.160256,89.5688,4499,2305,0.642516,57.18,12659,9171,0.404427,77.4616,61798,2622,59280,4.24286
C,Cd-Id_s_7_100-1.txt,/Users/adelinopereira/Documents/LEI/3_ano/2_semestre/PEI_21184/Rastros_ult/cpp/build/tourn_test/d7_100J/C/Cd-Id_s_7_100-1.txt,Cd,Id,7,100,1,61,1,no_moves,21,0.544646,3845,2689,0.0539234,96.5043,1770,920,0.136957,90.6522,3151,1586,0.656368,54.9811,8667,6159,0.35785,80.2078,40546,1648,38959,4.06452
C,Cd-Id_s_7_100-1.txt,/Users/adelinopereira/Documents/LEI/3_ano/2_semestre/PEI_21184/Rastros_ult/cpp/build/tourn_test/d7_100J/C/Cd-Id_s_7_100-1.txt,Cd,Id,7,100,1,62,1,objective,23,0.64061,4106,3089,0.0508255,97.1188,1707,762,0.191601,88.189,3559,1743,0.629948,57.2002,9592,6894,0.373078,78.445,43234,1854,41437,4.28829
C,Cd-Id_s_7_100-1.txt,/Users/adelinopereira/Documents/LEI/3_ano/2_semestre/PEI_21184/Rastros_ult/cpp/build/tourn_test/d7_100J/C/Cd-Id_s_7_100-1.txt,Cd,Id,7,100,1,63,2,objective,30,0.758772,5612,3705,0.0723347,95.6005,2793,1478,0.190798,87.4154,4886,2506,0.685555,58.1405,12757,8799,0.369815,78.7703,60043,3170,56980,5.27955
