ply number,player type,move,score
1,MIN,f5,0
2,MAX,f4,2
3,MIN,e3,0
4,MAX,d2,3
5,MIN,e2,0
6,MAX,d3,1
7,MIN,c4,0
8,MAX,c5,2
9,MIN,d6,1
10,MAX,c6,3
11,MIN,d7,3
12,MAX,c7,4
13,MIN,b7,3
14,MAX,b6,5
15,MIN,a7,4
16,MAX,a6,6
17,MIN,a5,5
18,MAX,a4,6
19,MIN,b5,5
20,MAX,b4,6
21,MIN,a3,5
22,MAX,a2,899
23,MIN,b3,994
24,MAX,c2,995
25,MIN,c3,996
26,MAX,b2,997
27,MIN,c1,998
28,MAX,b1,999
29,MIN,a1,1000
