ply number,player type,move,score
1,MIN,e7,0
2,MAX,d7,2
3,MIN,c6,1
4,MAX,b5,3
5,MIN,b4,1
6,MAX,c5,3
7,MIN,d5,0
8,MAX,c4,1
9,MIN,d3,0
10,MAX,e3,2
11,MIN,f4,1
12,MAX,f3,3
13,MIN,g4,3
14,MAX,g3,4
15,MIN,g2,3
16,MAX,f1,5
17,MIN,g1,4
18,MAX,f2,6
19,MIN,e1,5
20,MAX,d1,6
21,MIN,e2,5
22,MAX,d2,6
23,MIN,c1,200
24,MAX,b1,899
25,MIN,c2,994
26,MAX,b3,995
27,MIN,c3,996
28,MAX,b2,997
29,MIN,a3,998
30,MAX,a2,999
31,MIN,a1,1000
