ply number,player type,move,score
1,MIN,f7,-2
2,MAX,e7,1
3,MIN,f6,0
4,MAX,f5,2
5,MIN,g4,1
6,MAX,g3,3
7,MIN,g2,2
8,MAX,f3,5
9,MIN,e4,3
10,MAX,d3,5
11,MIN,c2,2
12,MAX,d1,7
13,MIN,e2,3
14,MAX,f1,7
15,MIN,e1,3
16,MAX,d2,4
17,MIN,c3,2
18,MAX,c4,3
19,MIN,d5,2
20,MAX,d6,4
21,MIN,c7,3
22,MAX,b7,5
23,MIN,a7,4
24,MAX,a6,8
25,MIN,b6,6
26,MAX,a5,899
27,MIN,b5,898
28,MAX,a4,994
29,MIN,b4,995
30,MAX,b3,996
31,MIN,a3,997
32,MAX,a2,998
33,MIN,b2,999
