ply number,player type,move,score
1,MIN,c5,-1
2,MAX,d5,1
3,MIN,e6,0
4,MAX,d6,2
5,MIN,c7,1
6,MAX,b7,4
7,MIN,c6,3
8,MAX,b5,5
9,MIN,b6,3
10,MAX,a5,5
11,MIN,a4,3
12,MAX,a3,6
13,MIN,b4,4
14,MAX,c4,898
15,MIN,d3,898
16,MAX,c3,994
17,MIN,d2,995
18,MAX,c2,996
19,MIN,d1,997
20,MAX,c1,998
21,MIN,b1,999
