ply number,player type,move,score
1,MIN,g5,0
2,MAX,g4,2
3,MIN,f3,1
4,MAX,e2,3
5,MIN,d2,1
6,MAX,e3,3
7,MIN,e4,0
8,MAX,d3,1
9,MIN,c4,0
10,MAX,c5,2
11,MIN,d6,1
12,MAX,c6,3
13,MIN,d7,3
14,MAX,c7,4
15,MIN,b7,3
16,MAX,a7,5
17,MIN,b6,4
18,MAX,a6,6
19,MIN,b5,5
20,MAX,a4,6
21,MIN,a5,5
22,MAX,b4,6
23,MIN,a3,200
24,MAX,a2,899
25,MIN,b3,994
26,MAX,c2,995
27,MIN,c3,996
28,MAX,b2,997
29,MIN,c1,998
30,MAX,b1,999
31,MIN,a1,1000
