ply number,player type,move,score
1,MAX,e4,
2,MIN,f5,-4
3,MAX,f4,-2
4,MIN,g5,-5
5,MAX,g4,1
6,MIN,f3,1
7,MAX,e2,2
8,MIN,e3,1
9,MAX,d2,3
10,MIN,d3,2
11,MAX,c2,4
12,MIN,c3,3
13,MAX,b2,5
14,MIN,b3,3
15,MAX,a2,6
16,MIN,a3,-894
17,MAX,a4,-894
18,MIN,b4,-895
19,MAX,a5,-894
20,MIN,b6,-895
21,MAX,a7,-894
22,MIN,b7,-895
23,MAX,a6,-894
24,MIN,b5,-895
25,MAX,c5,-896
26,MIN,d5,-897
27,MAX,c4,-200
