ply number,player type,move,score
1,MAX,e6,
2,MIN,f7,-6
3,MAX,e7,-4
4,MIN,f6,-5
5,MAX,f5,-3
6,MIN,g6,-6
7,MAX,g5,894
8,MIN,g4,894
9,MAX,f3,895
10,MIN,g3,894
11,MAX,f4,895
12,MIN,e4,896
13,MAX,d3,897
14,MIN,e3,896
15,MAX,d4,897
16,MIN,c5,896
17,MAX,c4,897
18,MIN,d5,894
19,MAX,c6,895
20,MIN,d6,893
21,MAX,c7,894
