ply number,player type,move,score
1,MAX,e4,
2,MIN,f5,-4
3,MAX,f4,-2
4,MIN,g5,-5
5,MAX,g4,1
6,MIN,g3,1
7,MAX,g2,1
8,MIN,f3,1
9,MAX,e2,2
10,MIN,f2,1
11,MAX,g1,3
12,MIN,f1,3
13,MAX,e1,3
14,MIN,d2,3
15,MAX,c1,5
16,MIN,d1,4
17,MAX,c2,4
18,MIN,d3,2
19,MAX,c3,3
20,MIN,d4,0
