ply number,player type,move,score
1,MAX,d6,
2,MIN,e7,-4
3,MAX,d7,-3
4,MIN,e6,-3
5,MAX,d5,0
6,MIN,e4,-1
7,MAX,d3,2
8,MIN,e3,0
9,MAX,d4,5
10,MIN,c3,5
11,MAX,b2,7
12,MIN,c2,5
13,MAX,b3,8
14,MIN,b4,8
15,MAX,b5,8
16,MIN,b6,8
17,MAX,c6,8
18,MIN,c5,0
