ply number,player type,move,score
1,MAX,d6,
2,MIN,e7,-4
3,MAX,d7,-3
4,MIN,e6,-3
5,MAX,d5,0
6,MIN,e4,-1
7,MAX,d3,2
8,MIN,e3,0
9,MAX,d4,5
10,MIN,c5,5
11,MAX,b4,5
12,MIN,b5,5
13,MAX,b6,6
14,MIN,c6,6
15,MAX,b7,6
