ply number,player type,move,score
1,MAX,f5,
2,MIN,g6,1
3,MAX,g5,0
4,MIN,f6,2
5,MAX,e6,1
6,MIN,d7,3
7,MAX,c7,2
8,MIN,b7,5
9,MAX,c6,3
10,MIN,d5,5
11,MAX,d4,3
12,MIN,e4,5
13,MAX,d3,4
14,MIN,e2,5
15,MAX,f3,4
16,MIN,g4,5
17,MAX,f4,4
18,MIN,g3,6
19,MAX,g2,5
20,MIN,g1,6
21,MAX,f1,4
22,MIN,e1,899
23,MAX,d2,899
24,MIN,c3,993
25,MAX,c2,994
26,MIN,b3,995
27,MAX,b2,996
28,MIN,a3,997
29,MAX,a2,998
30,MIN,b1,999
