ply number,player type,move,score
1,MAX,e6,
2,MIN,f7,1
3,MAX,e7,0
4,MIN,f6,2
5,MAX,f5,1
6,MIN,g4,3
7,MAX,g3,2
8,MIN,g2,5
9,MAX,f3,3
10,MIN,e4,5
11,MAX,d4,3
12,MIN,d5,5
13,MAX,c4,4
14,MIN,b5,5
15,MAX,a5,4
16,MIN,b6,4
17,MAX,a7,4
18,MIN,a6,4
19,MAX,b7,4
20,MIN,c7,6
21,MAX,c6,4
22,MIN,d7,6
23,MAX,d6,4
24,MIN,c5,899
25,MAX,b4,899
26,MIN,c3,993
27,MAX,b3,994
28,MIN,c2,995
29,MAX,b2,996
30,MIN,c1,997
31,MAX,b1,998
32,MIN,a2,999
