ply number,player type,move,score
1,MAX,d6,
2,MIN,e6,0
3,MAX,d5,2
4,MIN,c6,1
5,MAX,b5,3
6,MIN,c5,0
7,MAX,b4,2
8,MIN,c4,-1
9,MAX,d3,2
10,MIN,d2,-2
11,MAX,c2,0
12,MIN,b3,-2
13,MAX,b2,0
14,MIN,c3,-2
15,MAX,d4,0
16,MIN,e4,-8
17,MAX,f3,-8
18,MIN,g4,-8
19,MAX,g3,-8
20,MIN,g2,-8
21,MAX,f1,-8
22,MIN,e1,-992
23,MAX,d1,-993
24,MIN,e2,-994
25,MAX,e3,-995
26,MIN,f4,-996
27,MAX,f5,-997
28,MIN,g5,-998
29,MAX,f6,-999
