ply number,player type,move,score
1,MAX,d4,
2,MIN,d3,-1
3,MAX,c2,0
4,MIN,c3,-2
5,MAX,b2,0
6,MIN,b3,-2
7,MAX,c4,-1
8,MIN,b4,-4
9,MAX,a5,-2
10,MIN,a6,-5
11,MAX,b5,-4
12,MIN,c5,-6
13,MAX,b6,-5
14,MIN,c7,-899
15,MAX,c6,-899
16,MIN,d6,-992
17,MAX,d5,-993
18,MIN,e6,-994
19,MAX,f5,-995
20,MIN,g6,-996
21,MAX,g5,-997
22,MIN,f6,-998
23,MAX,e7,-999
