ply number,player type,move,score
1,MAX,e4,
2,MIN,e3,0
3,MAX,d2,1
4,MIN,d3,-1
5,MAX,c4,2
6,MIN,b4,-2
7,MAX,b3,0
8,MIN,c2,-2
9,MAX,b2,0
10,MIN,c3,-2
11,MAX,d4,0
12,MIN,c5,-6
13,MAX,b6,-5
14,MIN,a7,-7
15,MAX,b7,-5
16,MIN,c7,-7
17,MAX,d6,-1
18,MIN,d5,-3
19,MAX,e6,1
20,MIN,f5,-7
21,MAX,g4,-7
22,MIN,f3,-7
23,MAX,e2,-7
24,MIN,f1,-8
25,MAX,e1,-7
26,MIN,f2,-992
27,MAX,g1,-993
28,MIN,g2,-994
29,MAX,g3,-995
30,MIN,f4,-996
31,MAX,g5,-997
32,MIN,g6,-998
33,MAX,f6,-999
