ply number,player type,move,score
1,MAX,f4,
2,MIN,f5,0
3,MAX,e4,2
4,MIN,d5,1
5,MAX,c5,4
6,MIN,c4,0
7,MAX,c3,2
8,MIN,b3,-1
9,MAX,a2,1
10,MIN,a3,-1
11,MAX,b2,0
12,MIN,c1,-2
13,MAX,d2,0
14,MIN,d1,-3
15,MAX,e1,895
16,MIN,f2,896
17,MAX,g1,898
18,MIN,g2,899
19,MAX,g3,992
20,MIN,g4,993
21,MAX,f3,994
22,MIN,e3,995
23,MAX,d4,996
24,MIN,d3,997
25,MAX,c2,998
26,MIN,b1,999
