ply number,player type,move,score
1,MAX,d5,
2,MIN,c5,0
3,MAX,b4,1
4,MIN,c4,-1
5,MAX,d3,2
6,MIN,d2,-2
7,MAX,c2,0
8,MIN,b3,-2
9,MAX,b2,0
10,MIN,c3,-2
11,MAX,d4,-5
12,MIN,e4,-6
13,MAX,e3,-6
14,MIN,f3,-7
15,MAX,e2,-6
16,MIN,f1,-8
17,MAX,e1,-7
18,MIN,f2,-990
19,MAX,g1,-991
20,MIN,g2,-992
21,MAX,g3,-993
22,MIN,g4,-994
23,MAX,f4,-995
24,MIN,g5,-996
25,MAX,f5,-997
26,MIN,g6,-998
27,MAX,f7,-999
