ply number,player type,move,score
1,MAX,d4,
2,MIN,c4,-1
3,MAX,b3,0
4,MIN,c2,-2
5,MAX,b1,0
6,MIN,c1,-2
7,MAX,b2,-1
8,MIN,c3,-4
9,MAX,d3,-3
10,MIN,e3,-5
11,MAX,f3,-4
12,MIN,e4,-895
13,MAX,d5,-895
14,MIN,c5,-897
15,MAX,b4,-897
16,MIN,b5,-898
17,MAX,a4,-898
18,MIN,a5,-899
19,MAX,a6,-898
20,MIN,b6,-899
21,MAX,a7,-989
22,MIN,b7,-990
23,MAX,c7,-991
24,MIN,c6,-992
25,MAX,d6,-993
26,MIN,e6,-994
27,MAX,f5,-995
28,MIN,g6,-996
29,MAX,g5,-997
30,MIN,f6,-998
31,MAX,e7,-999
