ply number,player type,move,score
1,MAX,e6,
2,MIN,f7,0
3,MAX,e7,2
4,MIN,f6,1
5,MAX,f5,3
6,MIN,g4,2
7,MAX,g3,5
8,MIN,f3,3
9,MAX,e3,6
10,MIN,e2,3
11,MAX,e1,6
12,MIN,d1,4
13,MAX,c1,5
14,MIN,d2,5
15,MAX,c3,5
16,MIN,d4,5
17,MAX,c5,6
18,MIN,d6,5
19,MAX,d5,7
20,MIN,c4,6
21,MAX,b3,990
22,MIN,a4,991
23,MAX,a5,992
24,MIN,b6,993
25,MAX,a7,994
26,MIN,a6,995
27,MAX,b5,996
28,MIN,c6,997
29,MAX,b7,998
30,MIN,c7,999
