ply number,player type,move,score
1,MAX,f4,
2,MIN,f5,0
3,MAX,e4,2
4,MIN,f3,1
5,MAX,e2,3
6,MIN,e3,0
7,MAX,d2,2
8,MIN,d3,-1
9,MAX,c4,2
10,MIN,b4,-2
11,MAX,b5,4
12,MIN,c6,4
13,MAX,b7,4
14,MIN,c7,4
15,MAX,b6,-991
16,MIN,c5,-992
17,MAX,d4,-993
18,MIN,d5,-994
19,MAX,d6,-995
20,MIN,e6,-996
21,MAX,d7,-997
22,MIN,e7,-998
23,MAX,f6,-999
