ply number,player type,move,score
1,MAX,e6,
2,MIN,f7,-2
3,MAX,e7,1
4,MIN,f6,0
5,MAX,f5,2
6,MIN,g4,1
7,MAX,g3,3
8,MIN,g2,2
9,MAX,f3,5
10,MIN,e4,3
11,MAX,d3,6
12,MIN,c4,4
13,MAX,c3,5
14,MIN,d4,5
15,MAX,c5,5
16,MIN,b5,5
17,MAX,a4,200
18,MIN,a3,0
19,MAX,a2,895
20,MIN,b3,896
21,MAX,b4,990
22,MIN,a5,991
23,MAX,a6,992
24,MIN,a7,993
25,MAX,b6,994
26,MIN,c7,995
27,MAX,b7,996
28,MIN,c6,997
29,MAX,d5,998
30,MIN,d6,999
