ply number,player type,move,score
1,MAX,e6,
2,MIN,f7,-2
3,MAX,e7,1
4,MIN,f6,0
5,MAX,f5,2
6,MIN,g4,1
7,MAX,g3,3
8,MIN,g2,2
9,MAX,f3,5
10,MIN,e4,3
11,MAX,d4,5
12,MIN,d5,4
13,MAX,c6,5
14,MIN,b6,4
15,MAX,a5,6
16,MIN,a6,3
17,MAX,b5,6
18,MIN,a4,1
19,MAX,a3,898
20,MIN,b4,898
21,MAX,c4,992
22,MIN,d3,993
23,MAX,c3,994
24,MIN,d2,995
25,MAX,c2,996
26,MIN,d1,997
27,MAX,c1,998
28,MIN,b1,999
