ply number,player type,move,score
1,MAX,f5,
2,MIN,g6,-2
3,MAX,g5,1
4,MIN,f6,0
5,MAX,e6,2
6,MIN,d7,1
7,MAX,c7,3
8,MIN,b7,2
9,MAX,c6,5
10,MIN,d5,3
11,MAX,e4,5
12,MIN,f3,3
13,MAX,g2,5
14,MIN,g1,3
15,MAX,f2,5
16,MIN,g3,3
17,MAX,g4,6
18,MIN,f4,4
19,MAX,e3,6
20,MIN,d4,4
21,MAX,c3,898
22,MIN,b4,898
23,MAX,b3,990
24,MIN,c4,991
25,MAX,d3,992
26,MIN,e2,993
27,MAX,d2,994
28,MIN,c2,995
29,MAX,b1,996
30,MIN,c1,997
31,MAX,d1,998
32,MIN,e1,999
