ply number,player type,move,score
1,MAX,d5,
2,MIN,e6,0
3,MAX,d6,2
4,MIN,c5,0
5,MAX,b4,3
6,MIN,b5,0
7,MAX,c4,1
8,MIN,d3,0
9,MAX,e3,2
10,MIN,f4,1
11,MAX,f3,4
12,MIN,g4,3
13,MAX,g3,5
14,MIN,f2,5
15,MAX,f1,6
16,MIN,e2,5
17,MAX,d1,6
18,MIN,e1,5
19,MAX,d2,899
20,MIN,c1,992
21,MAX,b1,993
22,MIN,c2,994
23,MAX,b3,995
24,MIN,c3,996
25,MAX,b2,997
26,MIN,a3,998
27,MAX,a2,999
28,MIN,a1,1000
